,tiempo,fecha,time_seg,lat,lon,ele,dist,time_elapse,desnivel,acum_dist,new_ele,tramo,tramos_100,bearing,wind,mult
1286,0,0,0,36.62203640677035,-4.847820131108165,441.6000061035156,10.9501295518259,0,0.600006103515625,22856.69463753469,442.1488709026731,23,228,102.16983701563531,77.83016298436469,0.21081021305936767
1287,0,0,0,36.62220060825348,-4.847621228545904,442.7999877929688,25.4671380353381,0,1.199981689453125,22882.16177557002,442.7616738546737,23,228,96.3507856274285,83.6492143725715,0.11061529141326858
1288,0,0,0,36.62248366512358,-4.847192745655775,444.0,49.55469949332615,0,1.20001220703125,22931.71647506335,443.2642728111225,23,228,95.07348248357148,84.92651751642852,0.08843330165724367
1289,0,0,0,36.62276370450854,-4.846695698797703,445.0,54.24459486976617,0,1.0,22985.96106993312,443.6135299147037,23,229,94.31428957580381,85.68571042419619,0.07522742261027364
1290,0,0,0,36.62289773114026,-4.846445834264159,445.6000061035156,26.84658854873833,0,0.600006103515625,23012.80765848186,443.813307087933,23,229,94.10064421940497,85.89935578059503,0.07150865930269205
1291,0,0,0,36.62313351407647,-4.846071666106582,445.7999877929688,42.48272489627558,0,0.199981689453125,23055.29038337813,443.8395803433829,23,230,94.80094443392701,85.19905556607299,0.08369426899265095
1292,0,0,0,36.6234634257853,-4.84546959400177,445.6000061035156,65.12029359608977,0,-0.199981689453125,23120.41067697422,443.6992423240341,24,230,94.15848653644026,85.84151346355974,0.07251557713044239
1293,0,0,0,36.62367708049715,-4.845053516328335,444.3999938964844,44.12800009792377,0,-1.20001220703125,23164.53867707215,443.4561446570942,24,231,93.88571740299172,86.11428259700828,0.0677665874702053
1294,0,0,0,36.623769197613,-4.844857798889279,443.3999938964844,20.27255331473094,0,-1.0,23184.81123038688,443.0432017007278,24,231,93.55726680000141,86.44273319999859,0.06204613882928011
1295,0,0,0,36.62397547625005,-4.844403667375445,442.2000122070312,46.62699689586288,0,-1.199981689453125,23231.43822728274,442.4874530567959,24,231,93.42165274562038,86.57834725437962,0.059683615845540675
1296,0,0,0,36.62403046153486,-4.844278106465936,442.2000122070312,12.78165427049321,0,0.0,23244.21988155323,441.7982032259587,24,232,93.29597370917412,86.70402629082588,0.057493871309855726
1297,0,0,0,36.62418913096189,-4.843888683244586,441.0,39.03041772858278,0,-1.20001220703125,23283.25029928182,440.9658233090026,24,232,93.05810186819902,86.94189813180098,0.05334860831536316
1298,0,0,0,36.62435291334987,-4.843483753502369,440.2000122070312,40.52435542486671,0,-0.79998779296875,23323.77465470668,440.0441134137601,24,232,93.02652883459336,86.97347116540664,0.05279833158014982
