,timeoffset,hr,spd,pwr,cad,dist,lat,lon,alt,temp,prueba,dist_c,ele_gain,porc,spd_c,bearing,wind,mult,viento_aparente,spd_prev,ele_prev,timeoffset_prev,new_ele,time_seg,tramo,tramos_100,altura,peso,tpo_bici,tpo_entreno
6894,44116,,8.80000019073486,117.641216302043,87.0,95836.320608151,40.577842,-3.990363,850.0,19.5,20180406_LEVS_195_90_R_E,19.63356094121163,-1.0,-5.093319561307699,6.54452031373721,117.61095261782647,152.38904738217354,-0.8861149997207338,-8.861149997207338,10.068571776145728,851.0,44113,850.459288124365,16251,114,958,195,90,R,E
6895,44117,,8.80000019073486,104.311070656502,87.0,95849.5111218569,40.577732,-3.990222,849.911110479008,19.5,20180406_LEVS_195_90_R_E,19.8071796461575,-0.08888952099198377,-0.4487742453995863,19.8071796461575,117.27990036003725,152.72009963996277,-0.8887780744823972,-8.887780744823973,6.54452031373721,850.0,44116,850.2697391535994,16252,114,958,195,90,R,E
6896,44119,,8.80000019073486,0.0,89.0,95870.551088646,40.577623,-3.990108,849.0,19.5,20180406_LEVS_195_90_R_E,17.476692943013084,-0.9111104790080162,-5.2132888183073804,8.738346471506542,122.29774329898203,147.70225670101797,-0.8452828790289902,-8.452828790289903,19.8071796461575,849.911110479008,44117,850.106561951899,16254,114,958,195,90,R,E
6897,44121,,8.63999907879016,0.0,62.0,95884.9000512003,40.577515,-3.990045,849.0,19.5,20180406_LEVS_195_90_R_E,13.87003254469483,0.0,0.0,6.935016272347415,138.57909997837842,131.42090002162158,-0.6615854424790468,-6.615854424790468,8.738346471506542,849.0,44119,849.9391964823742,16256,114,958,195,90,R,E
6898,44123,,7.98000030517578,121.0,82.0,95899.2,40.5774,-3.990027,849.0,19.5,20180406_LEVS_195_90_R_E,12.92509920594485,0.0,0.0,6.462549602972425,166.6834262832405,103.3165737167595,-0.23033123504802228,-2.3033123504802226,6.935016272347415,849.0,44121,849.6739022252556,16258,114,958,195,90,R,E
6899,44125,,7.55999994277954,78.6,84.0,95911.8,40.5773,-3.989961,849.0,19.5,20180406_LEVS_195_90_R_E,13.2886737584487,0.0,0.0,6.64433687922435,135.05346712602645,134.94653287397355,-0.7064466173399181,-7.064466173399181,6.462549602972425,849.0,44123,849.3694313293954,16260,114,958,195,90,R,E
6900,44127,,6.54399867803955,163.8201216,84.0,95923.6800384,40.577239,-3.989839,849.0,19.5,20180406_LEVS_195_90_R_E,15.095974275769578,0.0,0.0,7.547987137884789,108.29658762394297,161.70341237605703,-0.9494441764687754,-9.494441764687755,6.64433687922435,849.0,44125,849.1012798074321,16262,114,959,195,90,R,E
6901,44129,,6.16999944402765,228.200133908352,85.0,95935.5000590772,40.577205,-3.989674,849.0,19.5,20180406_LEVS_195_90_R_E,18.632215362896357,0.0,0.0,9.316107681448178,97.76122303937817,172.23877696062183,-0.9908394639140745,-9.908394639140745,7.547987137884789,849.0,44127,848.855844773209,16264,114,959,195,90,R,E
6902,44131,,6.29500150463257,238.149952,90.0,95951.4600448,40.577154,-3.989521,849.3900032,19.5,20180406_LEVS_195_90_R_E,17.841466412150616,0.39000320000002375,2.185936912306821,8.920733206075308,102.43548615772933,167.56451384227069,-0.9765390946320568,-9.765390946320569,9.316107681448178,849.0,44129,848.6626609260608,16266,114,959,195,90,R,E
6903,44133,,6.82977161715631,204.175419911474,88.0,95964.1680036739,40.577066,-3.989398,850.0,19.5,20180406_LEVS_195_90_R_E,16.748066683664412,0.6099967999999762,3.6421923289507188,8.374033341832206,115.33142120955314,154.66857879044687,-0.9038480491483275,-9.038480491483275,8.920733206075308,849.3900032,44131,848.5384134717718,16268,114,959,195,90,R,E
6904,44135,,6.90000009536743,229.384612355015,91.0,95978.6154073374,40.576965,-3.989282,849.0,19.5,20180406_LEVS_195_90_R_E,17.03940677072239,-1.0,-5.86874891512203,8.519703385361195,119.94895485622303,150.05104514377697,-0.866470512950672,-8.66470512950672,8.374033341832206,850.0,44133,848.4997876161262,16270,114,959,195,90,R,E
6905,44138,,7.09999990463257,235.638398219807,90.0,95993.9614521179,40.576867,-3.989169,849.0,19.5,20180406_LEVS_195_90_R_E,16.570407473818683,0.0,0.0,5.523469157939561,119.85428632334947,150.14571367665053,-0.8672941934948628,-8.672941934948629,8.519703385361195,849.0,44135,848.5320356086178,16273,115,959,195,90,R,E
6906,44139,,7.19999980926514,269.25024,90.0,96009.4600448,40.576778,-3.98905,849.0,19.5,20180406_LEVS_195_90_R_E,16.457341601629295,0.0,0.0,16.457341601629295,116.33707083307354,153.66292916692646,-0.8961995721136095,-8.961995721136095,5.523469157939561,849.0,44138,848.5755294112893,16274,115,959,195,90,R,E
6907,44141,,7.19999980926514,288.9799424,92.0,96023.4600448,40.576683,-3.988937,849.0,19.5,20180406_LEVS_195_90_R_E,16.353530951213802,0.0,0.0,8.176765475606901,119.09766523296163,150.90233476703838,-0.8737920401713812,-8.737920401713811,16.457341601629295,849.0,44139,848.6141905363559,16276,115,960,195,90,R,E
6908,44143,,7.19999980926514,247.0299264,89.0,96037.4600448,40.576584,-3.988828,848.0,19.5,20180406_LEVS_195_90_R_E,16.314093784813487,-1.0,-6.129669310414796,8.157046892406743,121.01983267808743,148.98016732191257,-0.8569889712256832,-8.569889712256831,8.176765475606901,849.0,44141,848.6558201654299,16278,115,960,195,90,R,E
6909,44145,,7.19999980926514,215.615348260176,82.0,96050.6154073374,40.576484,-3.988718,848.307693822493,19.5,20180406_LEVS_195_90_R_E,16.470632926005845,0.30769382249297905,1.8681359962017883,8.235316463002922,121.04622110351904,148.95377889648097,-0.8567515352405929,-8.567515352405929,8.157046892406743,848.0,44143,848.8179873994616,16280,115,960,195,90,R,E
6910,44147,,7.19999980926514,194.0,82.0,96066.0700416,40.576393,-3.988618,848.6099968,19.5,20180406_LEVS_195_90_R_E,14.980112222672119,0.3023029775069972,2.018028790528467,7.4900561113360595,121.07434603190666,148.92565396809334,-0.8564982746018606,-8.564982746018606,8.235316463002922,848.307693822493,44145,848.9752397154456,16282,115,960,195,90,R,E
6911,44149,,7.09999990463257,281.7198336,82.0,96079.0700416,40.576301,-3.988521,848.0,19.5,20180406_LEVS_195_90_R_E,14.81330361122316,-0.6099967999999762,-4.117898451347598,7.40665180561158,122.13550838760813,147.86449161239187,-0.8467924306843704,-8.467924306843704,7.4900561113360595,848.6099968,44147,849.2176097737845,16284,115,960,195,90,R,E
6912,44151,,7.09999990463257,247.4399872,79.0,96092.4600448,40.576207,-3.988423,848.0,19.5,20180406_LEVS_195_90_R_E,15.046797034593789,0.0,0.0,7.5233985172968945,122.42943572140368,147.57056427859632,-0.8440525329352595,-8.440525329352596,7.40665180561158,848.0,44149,849.4178316498744,16286,115,960,195,90,R,E
6913,44153,,7.06999953939508,261.0,79.0,96105.2000551387,40.576107,-3.988321,849.0,19.4699994917095,20180406_LEVS_195_90_R_E,15.828563349524869,1.0,6.31769275529366,7.914281674762434,123.00228793331922,146.99771206668078,-0.8386488187674461,-8.38648818767446,7.5233985172968945,848.0,44151,849.6639739911495,16288,115,960,195,90,R,E
6914,44156,,6.9842854158058,263.385642188414,79.0,96117.0428978935,40.57601,-3.988217,850.0,19.4842853408728,20180406_LEVS_195_90_R_E,15.757310343268008,1.0,6.346260740033148,5.252436781089336,121.7134502426342,148.2865497573658,-0.8506877309762891,-8.506877309762892,7.914281674762434,849.0,44153,849.9499694500518,16291,115,961,195,90,R,E
6915,44157,,6.90000009536743,296.4,79.0,96133.04,40.575912,-3.988121,850.0,19.4639998626709,20180406_LEVS_195_90_R_E,15.20306277239829,0.0,0.0,15.20306277239829,124.07473672188016,145.92526327811984,-0.8283074552047024,-8.283074552047024,5.252436781089336,850.0,44156,850.2286949605482,16292,115,961,195,90,R,E
6916,44159,,6.90000009536743,231.4100608,83.0,96147.4600448,40.575818,-3.988019,851.0,19.3999996185303,20180406_LEVS_195_90_R_E,15.368425138162818,1.0,6.506847585292286,7.684212569081409,121.41254773455671,148.5874522654433,-0.8534366760726769,-8.534366760726769,15.20306277239829,850.0,44157,850.5498016501547,16294,115,961,195,90,R,E
6917,44161,,6.90000009536743,239.900090585061,87.0,96159.9000512003,40.575723,-3.987925,851.0,19.3999996185303,20180406_LEVS_195_90_R_E,14.81033677139681,0.0,0.0,7.405168385698405,123.81419377557245,146.18580622442755,-0.8308466337119644,-8.308466337119643,7.684212569081409,851.0,44159,850.9062109467199,16296,115,961,195,90,R,E
6918,44163,,6.90000009536743,267.6,87.0,96174.2,40.575632,-3.98783,852.0,19.3999996185303,20180406_LEVS_195_90_R_E,14.576755158721328,1.0,6.860237337537334,7.288377579360664,122.41193031290804,147.58806968709195,-0.8442163356072071,-8.44216335607207,7.405168385698405,851.0,44161,851.3129690424978,16298,115,961,195,90,R,E
6919,44165,,6.80000019073486,234.4,84.0,96186.8,40.575544,-3.987741,852.0,19.3999996185303,20180406_LEVS_195_90_R_E,13.869380224838219,0.0,0.0,6.934690112419109,123.24235937143584,146.75764062856416,-0.8363592655756364,-8.363592655756364,7.288377579360664,852.0,44163,851.7409291013678,16300,115,961,195,90,R,E
6920,44167,,6.69999980926514,213.616156392222,82.0,96198.6061232933,40.57546,-3.987647,852.383843607778,19.3999996185303,20180406_LEVS_195_90_R_E,13.966512091056954,0.3838436077779761,2.748314004781187,6.983256045528477,120.64366903532178,149.35633096467822,-0.8603538017331037,-8.603538017331037,6.934690112419109,852.0,44165,852.116912975812,16302,115,961,195,90,R,E
6921,44169,,6.55999994277954,240.0,80.0,96210.8,40.575376,-3.987566,853.0,19.3999996185303,20180406_LEVS_195_90_R_E,12.932327747518004,0.6161563922220239,4.76446626045553,6.466163873759002,124.51138104349208,145.48861895650793,-0.8240136633090337,-8.240136633090337,6.983256045528477,852.383843607778,44167,852.5296050626355,16304,115,961,195,90,R,E
6922,44171,,6.37022866894599,234.129710874217,80.0,96221.5725745776,40.57529,-3.987488,853.297714548137,19.3999996185303,20180406_LEVS_195_90_R_E,12.868779279729589,0.2977145481370371,2.313463784447572,6.434389639864794,126.16997082705774,143.83002917294226,-0.8072697424175284,-8.072697424175283,6.466163873759002,853.0,44169,852.969904340501,16306,115,962,195,90,R,E
6923,44173,,6.16999944402765,229.0,79.0,96233.3000433233,40.575207,-3.987404,854.0,19.4300001268208,20180406_LEVS_195_90_R_E,13.085808930480537,0.7022854518629629,5.366771405527267,6.542904465240269,123.23454873355554,146.76545126644447,-0.836433986672616,-8.36433986672616,6.434389639864794,853.297714548137,44171,853.4287097880718,16308,115,962,195,90,R,E
6924,44176,,6.05599994659424,224.12,79.0,96246.28,40.57512,-3.987317,854.0,19.3999996185303,20180406_LEVS_195_90_R_E,13.63442001202864,0.0,0.0,4.544806670676214,123.55248235782575,146.44751764217426,-0.8333799035792577,-8.333799035792577,6.542904465240269,854.0,44173,853.7991349658697,16311,115,962,195,90,R,E
6925,44177,,5.96000003814697,249.6,79.0,96257.8,40.575034,-3.987243,854.6,19.3999996185303,20180406_LEVS_195_90_R_E,12.576605112630174,0.6000000000000227,4.770762814183194,12.576605112630174,127.62564724524046,142.37435275475954,-0.7920164453957417,-7.920164453957417,4.544806670676214,854.0,44176,854.1852971996527,16312,115,962,195,90,R,E
6926,44179,,5.90000009536743,231.8099328,79.0,96268.900032,40.574957,-3.98717,854.0,19.3999996185303,20180406_LEVS_195_90_R_E,11.759324857537138,-0.6000000000000227,-5.102333741681206,5.879662428768569,124.97889031234789,145.0211096876521,-0.8193633134917218,-8.193633134917217,12.576605112630174,854.6,44177,854.5809011326274,16314,115,962,195,90,R,E
6927,44181,,5.86999973012994,228.099988184557,79.0,96278.6000472618,40.574875,-3.987092,855.0,19.3999996185303,20180406_LEVS_195_90_R_E,12.542651875139338,1.0,7.972795625318198,6.271325937569669,124.89157068326702,145.10842931673298,-0.8202360407156997,-8.202360407156997,5.879662428768569,854.0,44179,854.928423936837,16316,115,962,195,90,R,E
6928,44183,,5.69999980926514,217.659352406673,79.0,96290.6264382367,40.57479,-3.987011,855.0,19.4329673646254,20180406_LEVS_195_90_R_E,13.012663483385849,0.0,0.0,6.506331741692924,124.84544760495896,145.15455239504104,-0.8206962549496059,-8.206962549496058,6.271325937569669,855.0,44181,855.2245428596469,16318,115,962,195,90,R,E
6929,44186,,5.65940597678997,238.118774237701,78.0,96302.8712645426,40.574704,-3.986936,855.0,19.4594059739582,20180406_LEVS_195_90_R_E,12.648834472915116,0.0,0.0,4.216278157638372,127.26397309322321,142.73602690677677,-0.7958543618954342,-7.958543618954343,6.506331741692924,855.0,44183,855.5144529536616,16321,115,962,195,90,R,E
6930,44187,,5.69999980926514,244.0,78.0,96314.2900352,40.57462,-3.98686,856.0,19.4609995312256,20180406_LEVS_195_90_R_E,12.555730921818942,1.0,7.964490528084132,12.555730921818942,126.25608283010884,143.74391716989118,-0.8063818230896731,-8.06381823089673,4.216278157638372,855.0,44186,855.8356083184256,16322,115,963,195,90,R,E
6931,44189,,5.69999980926514,234.1700096,78.0,96325.6800384,40.574534,-3.986783,856.0,19.3999996185303,20180406_LEVS_195_90_R_E,12.79493318531934,0.0,0.0,6.39746659265967,126.54469260908502,143.45530739091498,-0.8033926346004288,-8.033926346004288,12.555730921818942,856.0,44187,856.136840989534,16324,115,963,195,90,R,E
6932,44191,,5.69999980926514,234.200055138733,77.0,96336.3000433233,40.574446,-3.986709,856.0,19.3999996185303,20180406_LEVS_195_90_R_E,12.74609082356227,0.0,0.0,6.373045411781135,128.28117521726722,141.71882478273278,-0.7849799593243962,-7.849799593243962,6.39746659265967,856.0,44189,856.4647684207234,16326,115,963,195,90,R,E
6933,44193,,5.69999980926514,235.414423639555,77.0,96345.5430076068,40.574356,-3.98664,856.0,19.3999996185303,20180406_LEVS_195_90_R_E,12.57419220506063,0.0,0.0,6.287096102530315,130.88324636664348,139.11675363335652,-0.7560448870357934,-7.560448870357934,6.373045411781135,856.0,44191,856.7692338721819,16328,115,963,195,90,R,E
6934,44195,,5.80000019073486,222.1399808,77.0,96360.1799296,40.57427,-3.986564,857.0,19.4620004950439,20180406_LEVS_195_90_R_E,12.721615488721945,1.0,7.860636889131943,6.360807744360972,126.91045956748764,143.08954043251236,-0.7995750361142201,-7.995750361142201,6.287096102530315,856.0,44193,857.0978660222389,16330,115,963,195,90,R,E
6935,44197,,5.80000019073486,225.9700736,77.0,96371.6800384,40.574185,-3.986491,858.0,19.4609995312256,20180406_LEVS_195_90_R_E,12.420338217663685,1.0,8.051310539819616,6.210169108831843,127.70206180868792,142.29793819131208,-0.7912015264405317,-7.9120152644053166,6.360807744360972,857.0,44195,857.3770735863272,16332,115,963,195,90,R,E
6936,44199,,5.80000019073486,232.392754285714,78.0,96380.9644114286,40.574103,-3.986424,858.0,19.3999996185303,20180406_LEVS_195_90_R_E,11.739455530296286,0.0,0.0,5.869727765148143,129.093943749433,140.906056250567,-0.7761130661179936,-7.761130661179935,6.210169108831843,858.0,44197,857.6120646955312,16334,115,963,195,90,R,E
6937,44201,,5.80000019073486,245.4399872,79.0,96394.2900352,40.574015,-3.986349,858.0,19.4609995312256,20180406_LEVS_195_90_R_E,12.817365712748526,0.0,0.0,6.408682856374263,127.91901216029312,142.0809878397069,-0.7888802063357031,-7.888802063357031,5.869727765148143,858.0,44199,857.8953050068385,16336,115,963,195,90,R,E
6938,44203,,5.69999980926514,221.9799424,80.0,96405.6800384,40.573929,-3.986272,858.0,19.5,20180406_LEVS_195_90_R_E,12.794937516179957,0.0,0.0,6.397468758089978,126.56047564435337,143.43952435564663,-0.8032285780313068,-8.032285780313067,6.408682856374263,858.0,44201,858.1756923017699,16338,115,963,195,90,R,E
6939,44206,,5.69999980926514,214.9699456,81.0,96417.5099648,40.573839,-3.9862,859.0,19.4409994549316,20180406_LEVS_195_90_R_E,12.778215752201715,1.0,7.825818716730446,4.259405250733905,129.69451653586614,140.30548346413386,-0.7694606844800607,-7.694606844800607,6.397468758089978,858.0,44203,858.4730553979446,16341,115,964,195,90,R,E
6940,44207,,5.69999980926514,201.2400512,81.0,96428.6800384,40.573751,-3.986123,859.0,19.5,20180406_LEVS_195_90_R_E,12.961565629188138,0.0,0.0,12.961565629188138,127.19742117635202,142.802578823648,-0.7965571295968634,-7.965571295968634,4.259405250733905,859.0,44206,858.7514828894108,16342,115,964,195,90,R,E
6941,44209,,5.69999980926514,206.16800367392,81.0,96439.5725745776,40.573662,-3.98605,859.0,19.5,20180406_LEVS_195_90_R_E,12.761204762063338,0.0,0.0,6.380602381031669,128.99789406360614,141.00210593639386,-0.7771690919326962,-7.7716909193269625,12.961565629188138,859.0,44207,859.0379340238173,16344,115,964,195,90,R,E
6942,44211,,5.69999980926514,180.25200551088,81.0,96451.2748600295,40.573574,-3.985975,859.0,19.5,20180406_LEVS_195_90_R_E,12.817369030777026,0.0,0.0,6.408684515388513,127.9307098727613,142.0692901272387,-0.7887547217680465,-7.887547217680465,6.380602381031669,859.0,44209,859.2262099944091,16346,115,964,195,90,R,E
6943,44214,,5.69999980926514,214.399872,79.0,96464.0399232,40.573486,-3.9859,859.4199936,19.4419991387451,20180406_LEVS_195_90_R_E,12.817369695988265,0.41999359999999797,3.276753421034993,4.2724565653294215,127.93305475525091,142.0669452447491,-0.7887295636149395,-7.887295636149395,6.408684515388513,859.0,44211,859.4873695533353,16349,115,964,195,90,R,E
6944,44215,,5.80000019073486,231.875,81.0,96483.0,40.573395,-3.985831,860.0,19.4937499761581,20180406_LEVS_195_90_R_E,12.66264958831342,0.580006400000002,4.5804505285789485,12.66264958831342,131.22266917977137,138.77733082022863,-0.7521542383233819,-7.521542383233819,4.2724565653294215,859.4199936,44214,859.7586156533714,16350,115,964,195,90,R,E
6945,44217,,5.80000019073486,230.826391337853,83.0,96487.5307002077,40.573306,-3.985749,860.0,19.462244020909,20180406_LEVS_195_90_R_E,13.412914538559823,0.0,0.0,6.706457269279912,125.79511721653631,144.2048827834637,-0.8111136665162424,-8.111136665162423,12.66264958831342,860.0,44215,859.9781624718864,16352,115,964,195,90,R,E
6946,44219,,5.80000019073486,202.600007876962,84.0,96498.6000472618,40.573215,-3.98567,860.0,19.3999996185303,20180406_LEVS_195_90_R_E,13.358142117495989,0.0,0.0,6.6790710587479944,127.42920635233997,142.57079364766003,-0.7941049093189313,-7.941049093189313,6.706457269279912,860.0,44217,860.1976835855818,16354,115,964,195,90,R,E
6947,44221,,5.80000019073486,211.2298624,86.0,96512.0700416,40.573125,-3.985583,860.0,19.3999996185303,20180406_LEVS_195_90_R_E,13.872504516497402,0.0,0.0,6.936252258248701,124.50522912653224,145.49477087346776,-0.8240744918556036,-8.240744918556036,6.6790710587479944,860.0,44219,860.3720783776101,16356,115,964,195,90,R,E
6948,44223,,5.80000019073486,117.0,80.0,96524.8,40.573034,-3.985497,860.0,19.3999996185303,20180406_LEVS_195_90_R_E,13.876713464890582,0.0,0.0,6.938356732445291,125.11503483544223,144.88496516455777,-0.8179988036366,-8.179988036366,6.936252258248701,860.0,44221,860.538357668075,16358,115,965,195,90,R,E
6949,44225,,5.84000015258789,216.0,80.0,96537.2,40.572944,-3.98541,860.0,19.4399997711182,20180406_LEVS_195_90_R_E,13.872505993238818,0.0,0.0,6.936252996619409,124.51043234274167,145.48956765725833,-0.8240230444335743,-8.240230444335744,6.938356732445291,860.0,44223,860.5957023650559,16360,115,965,195,90,R,E
6950,44227,,5.90000009536743,141.49598897824,80.0,96548.5725745776,40.572854,-3.985315,860.595429096274,19.4702284316172,20180406_LEVS_195_90_R_E,14.500007013665703,0.5954290962739606,4.106405574237249,7.250003506832852,122.19928689573302,147.80071310426698,-0.846199798249412,-8.46199798249412,6.936252996619409,860.0,44225,860.6124712510384,16362,115,965,195,90,R,E
6951,44229,,6.0,176.5399552,80.0,96562.0700416,40.57276,-3.98522,861.6099968,19.3999996185303,20180406_LEVS_195_90_R_E,14.80969269043918,1.0145677037260157,6.8507005846313,7.40484634521959,123.33592339664136,146.66407660335864,-0.8354629699330869,-8.354629699330868,7.250003506832852,860.595429096274,44227,860.6980788269833,16364,115,965,195,90,R,E
6952,44231,,6.11216324729557,120.256291837476,83.0,96571.7028695968,40.572666,-3.985127,861.0,19.5,20180406_LEVS_195_90_R_E,14.653646228522522,-0.6099967999999762,-4.162764614943759,7.326823114261261,123.90075996844391,146.0992400315561,-0.8300048871182476,-8.300048871182476,7.40484634521959,861.6099968,44229,860.7687290871468,16366,115,965,195,90,R,E
6953,44233,,6.23599994659424,117.92,84.0,96588.68,40.572574,-3.985028,861.0,19.4639998626709,20180406_LEVS_195_90_R_E,14.974249395199857,0.0,0.0,7.487124697599929,121.7119487061023,148.2880512938977,-0.8507015068255408,-8.507015068255408,7.326823114261261,861.0,44231,860.8257130556565,16368,115,965,195,90,R,E
6954,44235,,6.34000015258789,90.4,75.0,96602.2,40.572484,-3.98492,861.0,19.3999996185303,20180406_LEVS_195_90_R_E,15.573041071379224,0.0,0.0,7.786520535689612,118.99353389982323,151.00646610017677,-0.8746744146322167,-8.746744146322168,7.487124697599929,861.0,44233,860.8334145726582,16370,115,965,195,90,R,E
6955,44237,,6.5,168.230164825427,85.0,96614.0923967626,40.572396,-3.984815,861.0,19.3999996185303,20180406_LEVS_195_90_R_E,15.176153454425211,0.0,0.0,7.588076727212606,119.13502082521978,150.86497917478022,-0.873474797687424,-8.734747976874239,7.786520535689612,861.0,44235,860.8475521132253,16372,115,966,195,90,R,E
6956,44239,,6.5390002828064,85.0098688,68.0,96629.0700416,40.57231,-3.984708,861.0,19.3999996185303,20180406_LEVS_195_90_R_E,15.205542698692602,0.0,0.0,7.602771349346301,118.12929404644693,151.87070595355306,-0.8818859329259113,-8.818859329259114,7.588076727212606,861.0,44237,860.8270699588825,16374,116,966,195,90,R,E
6957,44241,,6.59999990463257,141.0,84.0,96641.2222796856,40.572236,-3.984613,862.0,19.3999996185303,20180406_LEVS_195_90_R_E,13.337528143844503,1.0,7.4976411612036005,6.668764071922252,117.39190558997848,152.60809441002152,-0.8878803905896322,-8.878803905896323,7.602771349346301,861.0,44239,860.7719681096302,16376,116,966,195,90,R,E
6958,44243,,6.59999990463257,158.6800384,59.0,96653.4600448,40.572158,-3.984492,861.0,19.3999996185303,20180406_LEVS_195_90_R_E,15.939244965922473,-1.0,-6.273822895237282,7.9696224829612365,113.21338514138594,156.78661485861406,-0.9190432835190615,-9.190432835190615,6.668764071922252,862.0,44241,860.6822465654678,16378,116,966,195,90,R,E
6959,44246,,6.59999990463257,122.792314054469,86.0,96666.4153718911,40.572072,-3.984363,860.0,19.5,20180406_LEVS_195_90_R_E,17.16670116961815,-1.0,-5.825231010427402,5.72223372320605,113.92229174517372,156.0777082548263,-0.914096259894609,-9.14096259894609,7.9696224829612365,861.0,44243,860.6392094430506,16381,116,966,195,90,R,E
6960,44247,,6.59999990463257,104.24992,87.0,96681.055597037,40.571988,-3.984237,860.0,19.4361111636918,20180406_LEVS_195_90_R_E,16.767476323922207,0.0,0.0,16.767476323922207,113.92528651223645,156.07471348776355,-0.914075063893962,-9.14075063893962,5.72223372320605,860.0,44246,860.6055694660919,16382,116,966,195,90,R,E
6961,44249,,6.59999990463257,106.700035446328,90.0,96694.5000590772,40.571906,-3.984107,860.0,19.5,20180406_LEVS_195_90_R_E,17.016908893339636,0.0,0.0,8.508454446669818,112.77451979575207,157.22548020424793,-0.9220353938209165,-9.220353938209165,16.767476323922207,860.0,44247,860.5265099090984,16384,116,966,195,90,R,E
6962,44252,,6.69999980926514,95.9402752,93.0,96710.8799104,40.571822,-3.983973,860.0,19.3999996185303,20180406_LEVS_195_90_R_E,17.50949041817029,0.0,0.0,5.836496806056764,112.65090828144385,157.34909171855617,-0.9228683997616346,-9.228683997616345,8.508454446669818,860.0,44249,860.4050644458491,16387,116,966,195,90,R,E
6963,44253,,6.83000055597235,96.6003229554361,89.0,96723.5000590772,40.57174,-3.983836,859.0,19.3999996185303,20180406_LEVS_195_90_R_E,17.675664108368682,-1.0,-5.657496057115852,17.675664108368682,111.72764252911348,158.2723574708865,-0.9289540779215519,-9.28954077921552,5.836496806056764,860.0,44252,860.2442667501231,16388,116,967,195,90,R,E
6964,44255,,6.94000005722046,127.0,88.0,96740.0,40.57166,-3.983697,860.0,19.3999996185303,20180406_LEVS_195_90_R_E,17.75339789551994,1.0,5.632724540310954,8.87669894775997,110.96947716110222,159.03052283889778,-0.9337712052358847,-9.337712052358848,17.675664108368682,859.0,44253,860.0471504956994,16390,116,967,195,90,R,E
6965,44257,,7.1399998664856,75.8,90.0,96755.0,40.571583,-3.983545,861.0,19.3999996185303,20180406_LEVS_195_90_R_E,18.858220410586604,1.0,5.302727289360884,9.429110205293302,108.64381760859854,161.35618239140146,-0.9475242050646571,-9.475242050646571,8.87669894775997,860.0,44255,859.8167493563567,16392,116,967,195,90,R,E
6966,44259,,7.30000019073486,44.07766,91.0,96768.62512,40.571508,-3.983391,860.0,19.3999996185303,20180406_LEVS_195_90_R_E,18.95697317235973,-1.0,-5.275103735748558,9.478486586179866,107.97375298629193,162.0262470137081,-0.9511979761980699,-9.5119797619807,9.429110205293302,861.0,44257,859.5898755196783,16394,116,967,195,90,R,E
6967,44261,,7.43900037817383,0.0,91.0,96785.850048,40.57143,-3.983235,859.6099968,19.3999996185303,20180406_LEVS_195_90_R_E,19.30307754102351,-0.39000320000002375,-2.0204197966421504,9.651538770511754,108.42408713994938,161.5759128600506,-0.9487432289746837,-9.487432289746836,9.478486586179866,860.0,44259,859.4192869853473,16396,116,967,195,90,R,E
6968,44263,,7.63305117101774,0.0,91.0,96800.6187206439,40.571352,-3.983072,859.0,19.3999996185303,20180406_LEVS_195_90_R_E,19.99784063758721,-0.6099967999999762,-3.0503133365981956,9.998920318793605,107.6861748335838,162.3138251664162,-0.9527348150776122,-9.527348150776122,9.651538770511754,859.6099968,44261,859.2527120891191,16398,116,967,195,90,R,E
6969,44265,,7.69999980926514,0.0,0.0,96818.3030616467,40.571274,-3.982911,859.0,19.3999996185303,20180406_LEVS_195_90_R_E,19.79873750355075,0.0,0.0,9.899368751775375,107.89496879227191,162.10503120772808,-0.9516213895456872,-9.516213895456872,9.998920318793605,859.0,44263,859.0889593489027,16400,116,968,195,90,R,E
6970,44267,,7.93000046060492,90.6011894212402,28.0,96832.8000630157,40.571194,-3.982748,859.0,19.3999996185303,20180406_LEVS_195_90_R_E,20.095044138378984,0.0,0.0,10.047522069189492,108.11653581572568,161.88346418427432,-0.9504260294500537,-9.504260294500536,9.899368751775375,859.0,44265,858.8994911769945,16402,116,968,195,90,R,E
6971,44269,,8.01285844577412,83.6142480983031,92.0,96846.1859274429,40.571122,-3.982582,859.0,19.3999996185303,20180406_LEVS_195_90_R_E,20.022068344816333,0.0,0.0,10.011034172408166,106.12905042367423,163.87094957632576,-0.9606384250550637,-9.606384250550636,10.047522069189492,859.0,44267,858.6903749209525,16404,116,968,195,90,R,E
6972,44271,,8.10000038146973,102.950016,88.0,96867.2400512,40.571042,-3.982415,859.0,19.3999996185303,20180406_LEVS_195_90_R_E,20.49272127680874,0.0,0.0,10.24636063840437,107.71619918697658,162.28380081302342,-0.9525754841703172,-9.525754841703172,10.011034172408166,859.0,44269,858.4676779283345,16406,116,968,195,90,R,E
6973,44273,,8.19999980926514,23.0,89.0,96882.1000669542,40.570966,-3.982249,859.0,19.3999996185303,20180406_LEVS_195_90_R_E,20.203568995686105,0.0,0.0,10.101784497843052,106.98079530268383,163.01920469731618,-0.9564027009095294,-9.564027009095295,10.24636063840437,859.0,44271,858.2941972463645,16408,116,968,195,90,R,E
